"CARRERA,C,3","PLAN,C,2","ACTA,C,5","ORDEN,C,2","LIBRO,C,5","MATERIA,C,3","TURNO,C,1","CATEDRA,C,1","FECH_ACTA,D","PROCES,L","FECPRO,D","INSCR,N,2,0","AUSENT,N,2,0","EXAMIN,N,2,0","SOBRES,N,2,0","DISTIN,N,2,0","BUENO,N,2,0","SUFIC,N,2,0","INSUF,N,2,0","REPROB,N,2,0","NOCORR,N,2,0","RECLIB,C,5","RECACT,C,5","OBSERV,M"
451,03,02470,,EQU02,500,4,,06/29/2004,TRUE,07/19/2004,1,0,1,0,1,0,0,0,0,,EQU02,02470,
451,03,02480,,EQU02,505,4,,06/29/2004,TRUE,07/19/2004,1,0,1,0,1,0,0,0,0,,EQU02,02480,
441,93,02490,,EQU02,001,3,,06/29/2004,TRUE,08/24/2004,1,0,1,0,1,0,0,0,0,,EQU02,02490,
441,93,02500,,EQU02,012,3,,06/29/2004,TRUE,08/24/2004,1,0,1,0,1,0,0,0,0,,EQU02,02500,
441,93,02510,,EQU02,063,3,,06/29/2004,TRUE,08/24/2004,1,0,1,0,1,0,0,0,0,,EQU02,02510,
441,93,02520,,EQU02,109,3,,06/29/2004,TRUE,08/24/2004,1,0,1,0,1,0,0,0,0,,EQU02,02520,
441,93,02530,,EQU02,453,3,,06/29/2004,TRUE,08/24/2004,1,0,1,0,1,0,0,0,0,,EQU02,02530,
441,93,02540,,EQU02,454,3,,06/29/2004,TRUE,08/24/2004,1,0,1,0,1,0,0,0,0,,EQU02,02540,
451,03,53410,,    3,538,4,,06/30/2004,TRUE,07/01/2004,5,1,4,0,4,0,0,0,0,,,,
472,97,53420,,    3,035,3,,06/30/2004,TRUE,06/30/2004,1,0,1,1,0,0,0,0,0,,,,
421,86,53430,,    3,058,4,,06/30/2004,TRUE,06/30/2004,1,0,1,0,1,0,0,0,0,,,,
421,86,12760,,REC01,053,4,,06/30/2004,TRUE,06/30/2004,2,0,2,1,1,0,0,0,0,,    3,45920,
472,97,49582,,    3,102,,,03/18/2004,TRUE,07/01/2004,1,0,1,0,1,0,0,0,0,,,,
441,93,53440,,    3,070,4,,07/01/2004,TRUE,07/01/2004,2,0,2,0,2,0,0,0,0,,,,
451,03,02550,,EQU02,512,2,,07/01/2004,TRUE,07/19/2004,1,0,1,0,1,0,0,0,0,,EQU02,02550,
472,97,02560,,EQU02,016,2,,07/01/2004,TRUE,07/19/2004,1,0,1,0,1,0,0,0,0,,EQU02,02560,
401,86,02570,,EQU02,033,2,,07/01/2004,TRUE,08/26/2004,1,0,1,0,1,0,0,0,0,,EQU02,02570,
401,86,02580,,EQU02,077,2,,07/01/2004,TRUE,08/26/2004,1,0,1,0,1,0,0,0,0,,EQU02,02580,
441,93,02590,,EQU02,001,2,,07/01/2004,TRUE,08/11/2004,1,0,1,0,1,0,0,0,0,,EQU02,02590,
411,86,02600,,EQU02,011,2,,07/01/2004,TRUE,10/13/2004,1,0,1,0,1,0,0,0,0,,EQU02,02600,
411,86,02610,,EQU02,114,2,,07/01/2004,TRUE,10/13/2004,1,0,1,0,1,0,0,0,0,,EQU02,02610,
411,86,02620,,EQU02,046,2,,07/01/2004,TRUE,10/13/2004,1,0,1,0,1,0,0,0,0,,EQU02,02620,
411,86,02630,,EQU02,015,2,,07/01/2004,TRUE,10/13/2004,1,0,1,0,1,0,0,0,0,,EQU02,02630,
411,86,02640,,EQU02,048,2,,07/01/2004,TRUE,10/13/2004,1,0,1,0,1,0,0,0,0,,EQU02,02640,
411,86,02650,,EQU02,053,2,,07/01/2004,TRUE,10/13/2004,1,0,1,0,1,0,0,0,0,,EQU02,02650,
411,86,02660,,EQU02,051,2,,07/01/2004,TRUE,10/13/2004,1,0,1,0,1,0,0,0,0,,EQU02,02660,
418,86,02670,,EQU02,043,2,,07/01/2004,TRUE,10/13/2004,1,0,1,0,1,0,0,0,0,,EQU02,02670,
441,93,53450,,    3,507,4,,07/02/2004,TRUE,07/02/2004,1,0,1,1,0,0,0,0,0,,,,
491,03,53460,,    3,901,4,,07/02/2004,TRUE,07/02/2004,17,2,15,4,11,0,0,0,0,,,,
482,00,53470,,    3,027,4,,07/05/2004,TRUE,07/05/2004,5,1,4,0,4,0,0,0,0,,,,
451,86,53480,,    3,080,1,,07/01/2003,TRUE,07/27/2004,1,0,1,0,1,0,0,0,0,,,,
451,03,53490,,    3,537,4,,07/01/2004,TRUE,07/27/2004,11,0,11,0,11,0,0,0,0,,,,
451,03,53500,,    3,532,4,,07/05/2004,TRUE,07/13/2004,1,0,1,0,1,0,0,0,0,,,,
451,86,53510,,    3,080,2,,07/05/2004,TRUE,07/13/2004,11,2,9,2,7,0,0,0,0,,,,
451,86,53520,,    3,081,1,,07/05/2004,TRUE,07/13/2004,1,1,0,0,0,0,0,0,0,,,,
482,00,53530,,    3,063,4,,07/07/2004,TRUE,07/19/2004,16,1,15,7,8,0,0,0,0,,,,
441,93,12770,,REC01,055,4,,07/02/2004,TRUE,07/02/2004,1,0,1,0,1,0,0,0,0,,    3,43920,
451,03,53540,,    3,544,4,,07/02/2004,TRUE,09/06/2004,1,1,0,0,0,0,0,0,0,,,,
451,86,53550,,    3,080,3,,07/02/2004,TRUE,09/06/2004,3,0,3,1,2,0,0,0,0,,,,
482,00,53560,,    3,011,4,,07/05/2004,TRUE,07/08/2004,27,2,25,4,21,0,0,0,0,,,,
441,93,02680,,EQU02,001,2,,07/02/2004,TRUE,08/03/2004,1,0,1,0,1,0,0,0,0,,EQU02,02680,
441,93,02690,,EQU02,078,2,,07/02/2004,TRUE,08/03/2004,1,0,1,0,1,0,0,0,0,,EQU02,02690,
441,93,02700,,EQU02,453,2,,07/02/2004,TRUE,08/03/2004,1,0,1,0,1,0,0,0,0,,EQU02,02700,
441,93,02710,,EQU02,454,2,,07/02/2004,TRUE,08/03/2004,1,0,1,0,1,0,0,0,0,,EQU02,02710,
482,00,53561,,    3,011,4,,07/05/2004,TRUE,07/08/2004,1,0,1,1,0,0,0,0,0,,,,
441,93,53570,,    3,054,4,,07/05/2004,TRUE,03/14/2005,3,2,1,0,1,0,0,0,0,,,,
441,93,53580,,    3,465,4,,07/05/2004,TRUE,07/28/2004,1,0,1,1,0,0,0,0,0,,,,
401,86,12780,,REC01,451,4,,07/05/2004,TRUE,07/05/2004,2,0,2,2,0,0,0,0,0,,40186,451-8,
441,93,53590,,    3,076,4,,07/05/2004,TRUE,07/07/2004,4,0,4,0,4,0,0,0,0,,,,
451,86,53171,,    3,203,4,,06/09/2004,TRUE,07/30/2004,1,0,1,0,1,0,0,0,0,,,,
472,97,12790,,REC01,102,4,,07/05/2004,TRUE,07/21/2004,1,0,1,0,1,0,0,0,0,,    3,50050,
482,00,53600,,    3,026,4,,07/08/2004,TRUE,07/13/2004,16,9,7,1,6,0,0,0,0,,,,
421,86,53610,,    3,018,4,,07/07/2004,TRUE,07/07/2004,1,0,1,0,1,0,0,0,0,,,,
401,86,53620,,    3,035,4,,07/07/2004,TRUE,07/08/2004,1,0,1,1,0,0,0,0,0,,,,
451,03,53630,,    3,523,4,,07/08/2004,TRUE,09/07/2004,9,0,9,3,6,0,0,0,0,,,,
441,93,53640,,    3,482,4,,07/05/2004,TRUE,07/07/2004,4,0,4,0,4,0,0,0,0,,,,
451,86,53650,,    3,205,4,,07/07/2004,TRUE,07/07/2004,1,0,1,0,1,0,0,0,0,,,,
451,03,53660,,    3,511,4,,07/07/2004,TRUE,07/07/2004,1,0,1,0,1,0,0,0,0,,,,
451,03,53670,,    3,543,4,,07/08/2004,TRUE,07/08/2004,7,0,7,7,0,0,0,0,0,,,,
472,97,53680,,    3,042,1,,07/29/2004,TRUE,09/16/2004,1,1,0,0,0,0,0,0,0,,,,
482,00,53690,,    3,062,4,,07/29/2004,TRUE,07/29/2004,6,1,5,0,5,0,0,0,0,,,,
421,86,53700,,    3,031,4,,07/08/2004,TRUE,07/08/2004,1,0,1,0,1,0,0,0,0,,,,
448,93,53710,,    3,045,4,,07/08/2004,TRUE,07/08/2004,1,0,1,0,1,0,0,0,0,,,,
401,86,53720,,    3,001,3,,07/29/2004,TRUE,10/13/2005,30,10,20,10,10,0,0,0,0,,,,
401,86,53730,,    3,001,3,,07/29/2004,TRUE,07/29/2004,6,4,2,2,0,0,0,0,0,,,,
411,86,53740,,    3,001,4,,07/29/2004,,,,,,,,,,,,,,,
421,86,53750,,    3,001,4,,07/29/2004,TRUE,07/29/2004,4,3,1,0,1,0,0,0,0,,,,
482,00,53760,,    3,076,4,,07/12/2004,TRUE,07/19/2004,5,0,5,3,2,0,0,0,0,,,,
451,78,  285,,  250,003,,,07/22/1985,TRUE,07/14/2004,1,0,1,0,0,0,0,1,0,,,,
451,78,  313,,  250,003,,,09/23/1985,TRUE,07/14/2004,1,0,1,0,0,0,0,1,0,,,,
472,97,53770,,    3,065,4,,07/16/2004,TRUE,07/29/2004,11,0,11,0,11,0,0,0,0,,,,
401,86,53780,,    3,447,4,,07/19/2004,TRUE,07/26/2004,1,0,1,0,1,0,0,0,0,,,,
491,03,53790,,    3,902,4,,07/27/2004,TRUE,07/30/2004,14,6,8,0,8,0,0,0,0,,,,
441,93,12800,,REC01,382,4,,07/19/2004,,,,,,,,,,,,,REC01,382,
472,97,53800,,    3,013,4,,07/19/2004,TRUE,07/29/2004,15,0,15,1,14,0,0,0,0,,,,
441,93,12810,,REC01,382,4,,07/19/2004,TRUE,10/04/2004,1,0,1,0,1,0,0,0,0,,REC01,382-4,
421,86,  697,,  150,013,,,03/10/1986,TRUE,07/20/2004,1,0,1,0,0,0,0,1,0,,,,
421,86,  478,,  150,008,,,09/23/1985,TRUE,07/21/2004,1,0,1,0,0,0,0,1,0,,,,
428,86,,,    1,041,,,03/08/1989,TRUE,07/21/2004,1,0,1,0,1,0,0,0,0,,,,
428,86,    0,,,042,,,05/20/1992,TRUE,07/21/2004,1,0,1,0,0,0,0,1,0,,,,
428,86,74210,,    1,042,,,07/28/1993,TRUE,07/21/2004,1,0,1,0,1,0,0,0,0,,,,
428,86,   10,,,043,,,05/26/1994,TRUE,07/21/2004,1,0,1,0,0,1,0,0,0,,,,
428,86,40720,,    1,045,,,06/20/1996,TRUE,07/21/2004,1,0,1,0,1,0,0,0,0,,,,
421,86,  004,,  200,001,,,11/18/1985,TRUE,07/21/2004,1,0,1,1,0,0,0,0,0,,,,
482,00,53810,,    3,098,4,,07/28/2004,TRUE,08/04/2004,1,0,1,0,1,0,0,0,0,,,,
401,86,53820,,    3,018,1,,07/26/2004,TRUE,08/24/2004,7,5,2,0,1,1,0,0,0,,,,
401,86,53830,,    3,030,1,,07/26/2004,TRUE,07/30/2004,17,8,9,0,8,1,0,0,0,,,,
401,86,53840,,    3,053,1,,07/26/2004,TRUE,08/03/2004,3,1,2,0,2,0,0,0,0,,,,
401,86,53850,,    3,057,1,,07/26/2004,TRUE,07/30/2004,16,8,8,0,4,1,0,3,0,,,,
401,86,53860,,    3,072,1,,07/26/2004,,,,,,,,,,,,,,,
401,86,53870,,    3,076,1,,07/26/2004,TRUE,08/03/2004,3,2,1,1,0,0,0,0,0,,,,
408,86,53880,,    3,041,1,,07/26/2004,TRUE,08/04/2004,3,3,0,0,0,0,0,0,0,,,,
418,86,53890,,    3,144,1,,07/26/2004,TRUE,08/04/2004,1,1,0,0,0,0,0,0,0,,,,
421,02,53900,,    3,202,1,,07/26/2004,TRUE,07/26/2004,1,1,0,0,0,0,0,0,0,,,,
421,86,53910,,    3,028,1,,07/26/2004,TRUE,07/26/2004,3,2,1,0,1,0,0,0,0,,,,
421,86,53920,,    3,054,1,,07/26/2004,TRUE,07/26/2004,10,6,4,0,2,2,0,0,0,,,,
421,86,53930,,    3,056,1,,07/26/2004,TRUE,07/26/2004,2,1,1,0,1,0,0,0,0,,,,
421,86,53940,,    3,059,1,,07/26/2004,TRUE,09/03/2004,1,1,0,0,0,0,0,0,0,,,,
428,86,53960,,    3,222,1,,07/26/2004,TRUE,08/04/2004,6,2,4,0,3,0,0,1,0,,,,
441,93,53970,,    3,004,1,,07/26/2004,TRUE,07/26/2004,30,17,13,0,5,5,0,3,0,,,,
441,93,53980,,    3,004,1,,07/26/2004,TRUE,07/26/2004,26,9,17,0,13,1,1,2,0,,,,
441,93,53990,,    3,018,1,A,07/26/2004,TRUE,07/28/2004,1,1,0,0,0,0,0,0,0,,,,
441,93,54000,,    3,018,1,B,07/26/2004,TRUE,07/28/2004,6,5,1,0,1,0,0,0,0,,,,
441,93,54010,,    3,083,1,,07/26/2004,TRUE,07/26/2004,7,5,2,0,1,1,0,0,0,,,,
441,93,54020,,    3,084,1,,07/26/2004,TRUE,07/26/2004,5,5,0,0,0,0,0,0,0,,,,
441,93,54030,,    3,110,1,,07/26/2004,TRUE,07/30/2004,3,3,0,0,0,0,0,0,0,,,,
448,93,54040,,    3,041,1,,07/26/2004,TRUE,08/04/2004,15,11,4,0,2,1,0,1,0,,,,
451,03,54050,,    3,102,1,,07/26/2004,TRUE,07/26/2004,6,5,1,0,1,0,0,0,0,,,,
451,03,54060,,    3,500,1,,07/26/2004,TRUE,07/26/2004,26,11,15,1,8,5,0,1,0,,,,
451,03,54070,,    3,504,1,,07/26/2004,TRUE,07/26/2004,2,2,0,0,0,0,0,0,0,,,,
451,03,54080,,    3,506,1,,07/26/2004,TRUE,08/02/2004,30,15,15,0,3,3,3,6,0,,,,
451,03,54090,,    3,509,1,,07/26/2004,TRUE,08/03/2004,7,3,4,0,2,1,0,1,0,,,,
472,97,54100,,    3,012,1,,07/26/2004,TRUE,07/26/2004,4,3,1,0,1,0,0,0,0,,,,
472,97,54110,,    3,017,1,,07/26/2004,TRUE,07/27/2004,4,4,0,0,0,0,0,0,0,,,,
472,97,54120,,    3,019,1,,07/26/2004,TRUE,07/26/2004,2,2,0,0,0,0,0,0,0,,,,
472,97,54130,,    3,023,1,,07/26/2004,TRUE,07/27/2004,4,3,1,0,0,1,0,0,0,,,,
472,97,54140,,    3,027,1,,07/26/2004,TRUE,07/26/2004,2,2,0,0,0,0,0,0,0,,,,
472,97,54150,,    3,032,1,,07/26/2004,TRUE,08/09/2004,3,2,1,0,0,1,0,0,0,,,,
472,97,54160,,    3,047,1,,07/26/2004,TRUE,08/09/2004,2,2,0,0,0,0,0,0,0,,,,
482,00,54170,,    3,011,1,,07/26/2004,TRUE,07/26/2004,1,0,1,0,0,0,0,1,0,,,,
482,00,54180,,    3,013,1,,07/26/2004,TRUE,07/26/2004,4,3,1,0,0,0,0,1,0,,,,
482,00,54190,,    3,066,1,,07/26/2004,TRUE,07/27/2004,1,0,1,0,0,1,0,0,0,,,,
482,00,54200,,    3,102,1,,07/26/2004,TRUE,07/26/2004,1,0,1,0,0,1,0,0,0,,,,
428,02,54210,,    3,222,1,,07/26/2004,TRUE,08/04/2004,1,1,0,0,0,0,0,0,0,,,,
421,78,  497,,  150,002,,,11/18/1985,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78,  415,,  150,003,,,03/08/1986,TRUE,07/22/2004,1,0,1,0,0,1,0,0,0,,,,
421,78,  758,,  150,004,,,07/28/1986,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78,  160,,  150,005,,,02/25/1987,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78,24980,,  150,006,,,03/13/1989,TRUE,07/22/2004,1,0,1,1,0,0,0,0,0,,,,
421,78,15610,,  150,007,,,02/17/1987,TRUE,07/22/2004,1,0,1,0,0,1,0,0,0,,,,
421,78,  554,,  300,008,,,07/22/1985,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78,  588,,  150,011,,,12/11/1985,TRUE,07/22/2004,1,0,1,1,0,0,0,0,0,,,,
421,78,  519,,  150,015,,,11/19/1985,TRUE,07/22/2004,1,0,1,0,0,0,1,0,0,,,,
421,78,16780,,  150,012,,,03/11/1987,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78,  598,,  150,013,,,12/16/1985,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78,  568,,  150,016,,,02/18/1987,TRUE,07/22/2004,1,0,1,0,0,0,0,1,0,,,,
421,78, 1618,,  150,016,,,02/27/1987,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 1722,,  150,017,,,05/28/1987,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 1659,,  150,018,,,03/09/1987,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 1772,,  150,019,,,07/31/1987,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 1988,,  150,022,,,02/20/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 1805,,  150,051,,,09/28/1987,TRUE,07/22/2004,1,0,1,0,0,1,0,0,0,,,,
421,78, 2028,,  150,023,,,03/04/1988,TRUE,07/22/2004,1,0,1,0,0,0,1,0,0,,,,
421,78, 1957,,  150,024,,,02/15/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 2188,,  150,025,,,09/29/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78,18500,,  150,028,,,12/15/1987,TRUE,07/22/2004,1,0,1,0,0,0,1,0,0,,,,
421,78,,,  150,029,,,03/28/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 1907,,  150,030,,,12/22/1987,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 2147,,  150,031,,,07/28/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 2684,,  150,035,,,09/25/1989,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,78, 2320,,  150,039,,,12/13/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
428,78,  764,,  150,041,,,07/29/1986,TRUE,07/22/2004,1,0,1,0,0,0,0,1,0,,,,
428,78, 1388,,  150,041,,,09/22/1986,TRUE,07/22/2004,1,0,1,0,0,1,0,0,0,,,,
428,78,21230,,  150,042,,,06/17/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
428,78,21760,,  150,043,,,08/04/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
428,78,25290,,  150,044,,,03/17/1989,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
428,78,22750,,  150,045,,,12/05/1988,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,86,24420,,  150,054,,,03/01/1989,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
421,86,24300,,  150,056,,,02/27/1989,TRUE,07/22/2004,1,0,1,0,1,0,0,0,0,,,,
441,93,53981,,    3,004,1,,07/26/2004,TRUE,07/26/2004,3,1,2,0,0,1,1,0,0,,,,
451,03,54081,,    3,506,1,,07/26/2004,TRUE,08/02/2004,1,0,1,0,0,1,0,0,0,,,,
441,93,53982,,    3,004,1,,07/26/2004,TRUE,07/26/2004,1,0,1,0,1,0,0,0,0,,,,
441,93,53983,,    3,004,1,,07/26/2004,TRUE,07/26/2004,1,0,1,0,1,0,0,0,0,,,,
401,86,54220,,    3,001,1,,07/27/2004,TRUE,07/27/2004,24,16,8,0,2,2,0,4,0,,,,
401,86,54230,,    3,061,1,,07/27/2004,TRUE,07/30/2004,4,3,1,1,0,0,0,0,0,,,,
401,86,54240,,    3,073,1,,07/27/2004,TRUE,09/10/2004,3,2,1,0,1,0,0,0,0,,,,
401,86,54250,,    3,102,1,,07/27/2004,TRUE,07/27/2004,4,2,2,0,0,2,0,0,0,,,,
408,86,54260,,    3,042,1,,07/27/2004,TRUE,07/27/2004,2,2,0,0,0,0,0,0,0,,,,
408,86,54270,,    3,082,1,,07/27/2004,TRUE,07/29/2004,6,5,1,0,1,0,0,0,0,,,,
411,86,54280,,    3,011,1,,07/27/2004,TRUE,07/27/2004,2,2,0,0,0,0,0,0,0,,,,
411,86,54290,,    3,046,1,,07/27/2004,TRUE,07/27/2004,4,3,1,0,0,0,0,1,0,,,,
421,02,54300,,    3,203,1,,07/27/2004,TRUE,07/27/2004,30,19,11,3,5,0,0,3,0,,,,
421,02,54310,,    3,203,1,,07/27/2004,TRUE,07/27/2004,1,1,0,0,0,0,0,0,0,,,,
421,86,54320,,    3,001,1,,07/27/2004,TRUE,07/27/2004,6,4,2,2,0,0,0,0,0,,,,
421,86,54330,,    3,011,1,,07/27/2004,TRUE,07/27/2004,20,14,6,0,3,2,0,1,0,,,,
421,86,54340,,    3,030,1,,07/27/2004,TRUE,07/29/2004,5,2,3,0,2,0,0,1,0,,,,
421,86,54350,,    3,031,1,,07/27/2004,TRUE,07/29/2004,3,3,0,0,0,0,0,0,0,,,,
422,02,54360,,    3,203,1,,07/27/2004,TRUE,07/27/2004,1,0,1,0,0,1,0,0,0,,,,
428,02,54370,,    3,231,1,,07/27/2004,TRUE,07/29/2004,1,1,0,0,0,0,0,0,0,,,,
428,86,54380,,    3,223,1,,07/27/2004,TRUE,07/27/2004,5,4,1,0,0,0,0,1,0,,,,
441,93,54390,,    3,001,1,,07/27/2004,TRUE,07/27/2004,20,15,5,0,5,0,0,0,0,,,,
441,93,54400,,    3,012,1,,07/27/2004,TRUE,07/27/2004,30,21,9,0,0,0,0,9,0,,,,
441,93,54410,,    3,012,1,,07/27/2004,TRUE,07/27/2004,23,19,4,0,1,2,0,1,0,,,,
441,93,54420,,    3,026,1,,07/27/2004,TRUE,07/29/2004,18,9,9,0,3,2,0,4,0,,,,
441,93,54430,,    3,116,1,,07/27/2004,,,,,,,,,,,,,,,
441,93,54440,,    3,278,1,,07/27/2004,TRUE,08/18/2004,1,0,1,0,1,0,0,0,0,,,,
448,93,54450,,    3,042,1,,07/27/2004,TRUE,07/27/2004,13,9,4,0,2,2,0,0,0,,,,
451,03,54460,,    3,501,1,,07/27/2004,TRUE,07/27/2004,17,11,6,0,5,1,0,0,0,,,,
451,03,54470,,    3,503,1,,07/27/2004,TRUE,07/29/2004,4,4,0,0,0,0,0,0,0,,,,
451,03,54480,,    3,508,1,,07/27/2004,TRUE,07/30/2004,30,16,14,5,8,1,0,0,0,,,,
451,03,54490,,    3,508,1,,07/27/2004,TRUE,07/30/2004,4,4,0,0,0,0,0,0,0,,,,
451,03,54500,,    3,512,1,,07/27/2004,TRUE,07/27/2004,10,6,4,0,1,3,0,0,0,,,,
451,03,54510,,    3,517,1,,07/27/2004,TRUE,07/27/2004,3,2,1,0,1,0,0,0,0,,,,
451,86,54520,,    3,001,1,,07/27/2004,TRUE,07/27/2004,1,0,1,0,0,0,0,1,0,,,,
451,86,54530,,    3,012,1,,07/27/2004,TRUE,07/27/2004,2,2,0,0,0,0,0,0,0,,,,
451,86,54540,,    3,015,1,,07/27/2004,TRUE,07/29/2004,5,4,1,0,0,0,0,1,0,,,,
472,97,54550,,    3,011,1,,07/27/2004,TRUE,07/27/2004,7,6,1,0,1,0,0,0,0,,,,
472,97,54560,,    3,018,1,,07/27/2004,TRUE,07/27/2004,4,4,0,0,0,0,0,0,0,,,,
472,97,54570,,    3,024,1,,07/27/2004,TRUE,07/27/2004,2,1,1,0,1,0,0,0,0,,,,
472,97,54580,,    3,026,1,,07/27/2004,TRUE,07/27/2004,4,3,1,1,0,0,0,0,0,,,,
472,97,54590,,    3,033,1,,07/27/2004,TRUE,07/27/2004,7,5,2,0,0,1,1,0,0,,,,
482,00,54600,,    3,014,1,,07/27/2004,TRUE,07/27/2004,2,2,0,0,0,0,0,0,0,,,,
482,00,54610,,    3,039,1,,07/27/2004,TRUE,07/28/2004,3,1,2,0,2,0,0,0,0,,,,
491,03,54620,,    3,938,1,,07/27/2004,TRUE,07/29/2004,17,9,8,0,3,4,0,1,0,,,,
401,78,  649,,  300,008,,,11/18/1985,TRUE,07/23/2004,1,0,1,0,0,0,1,0,0,,,,
401,78,  476,,  100,001,,,03/03/1986,TRUE,07/23/2004,1,0,1,0,1,0,0,0,0,,,,
401,78,  298,,  100,008,,,07/22/1985,TRUE,07/23/2004,1,0,1,0,0,1,0,0,0,,,,
482,00,54630,,    3,026,4,,07/20/2004,TRUE,08/02/2004,9,0,9,2,7,0,0,0,0,,,,
441,93,54011,,    3,083,1,,07/26/2004,TRUE,07/26/2004,1,1,0,0,0,0,0,0,0,,,,
401,86,54640,,    3,031,2,,07/26/2004,TRUE,07/30/2004,1,0,1,0,1,0,0,0,0,,,,
441,93,54650,,    3,070,2,,07/26/2004,TRUE,08/03/2004,2,1,1,0,1,0,0,0,0,,,,
441,93,54660,,    3,151,2,,07/27/2004,TRUE,09/15/2004,2,0,2,0,2,0,0,0,0,,,,
441,93,54411,,    3,012,1,,07/27/2004,TRUE,07/27/2004,2,1,1,0,0,0,0,1,0,,,,
491,03,54621,,    3,938,1,,07/27/2004,TRUE,07/29/2004,1,0,1,0,1,0,0,0,0,,,,
401,86,54670,,    3,012,1,,07/28/2004,TRUE,07/30/2004,18,10,8,1,4,3,0,0,0,,,,
401,86,54680,,    3,024,1,,07/28/2004,TRUE,07/30/2004,11,7,4,0,3,0,1,0,0,,,,
401,86,54690,,    3,025,1,,07/28/2004,TRUE,08/24/2004,29,16,13,1,9,1,1,1,0,,,,
401,86,54700,,    3,033,1,,07/28/2004,TRUE,07/29/2004,4,2,2,0,2,0,0,0,0,,,,
401,86,54710,,    3,069,1,,07/28/2004,TRUE,07/30/2004,13,8,5,3,2,0,0,0,0,,,,
401,86,54720,,    3,077,1,,07/28/2004,TRUE,07/30/2004,5,4,1,1,0,0,0,0,0,,,,
408,86,54730,,    3,043,1,,07/28/2004,TRUE,07/29/2004,6,6,0,0,0,0,0,0,0,,,,
411,86,54740,,    3,047,1,,07/28/2004,TRUE,08/11/2004,1,1,0,0,0,0,0,0,0,,,,
421,02,54750,,    3,200,1,,07/28/2004,TRUE,07/29/2004,4,0,4,0,2,2,0,0,0,,,,
421,02,54760,,    3,204,1,,07/28/2004,,,,,,,,,,,,,,,
421,02,54770,,    3,206,1,,07/28/2004,TRUE,07/28/2004,3,3,0,0,0,0,0,0,0,,,,
421,02,54780,,    3,208,1,,07/28/2004,TRUE,07/29/2004,4,3,1,0,0,1,0,0,0,,,,
421,02,54790,,    3,210,1,,07/28/2004,TRUE,07/29/2004,3,3,0,0,0,0,0,0,0,,,,
421,86,54800,,    3,016,1,,07/28/2004,TRUE,07/28/2004,9,3,6,0,1,2,0,3,0,,,,
421,86,54810,,    3,024,1,,07/28/2004,TRUE,07/29/2004,5,4,1,0,1,0,0,0,0,,,,
421,86,54820,,    3,025,1,,07/28/2004,TRUE,07/29/2004,5,4,1,0,1,0,0,0,0,,,,
421,86,54830,,    3,034,1,,07/28/2004,TRUE,07/29/2004,1,0,1,0,1,0,0,0,0,,,,
421,86,54840,,    3,061,1,,07/28/2004,TRUE,07/29/2004,2,0,2,0,1,0,0,1,0,,,,
421,86,54850,,    3,062,1,,07/28/2004,TRUE,07/29/2004,10,7,3,0,0,0,0,3,0,,,,
421,86,54860,,    3,066,1,,07/28/2004,TRUE,07/29/2004,1,1,0,0,0,0,0,0,0,,,,
421,86,54870,,    3,102,1,,07/28/2004,TRUE,07/29/2004,4,2,2,0,1,1,0,0,0,,,,
428,86,54880,,    3,043,1,,07/28/2004,TRUE,07/29/2004,1,0,1,0,1,0,0,0,0,,,,
441,93,54890,,    3,013,1,,07/28/2004,TRUE,08/11/2004,20,13,7,0,2,2,1,2,0,,,,
441,93,54900,,    3,014,1,,07/28/2004,TRUE,07/28/2004,23,17,6,1,3,2,0,0,0,,,,
441,93,54910,,    3,033,1,,07/28/2004,TRUE,07/29/2004,11,9,2,0,1,1,0,0,0,,,,
